user_id,date,treatment,y,cost,log_propensity,z,segment,transport_weight,x1,x2,x3,x4,x5
111,2025-01-05 14:00:00,0,11.280840028131973,2.416122352668381,-0.6072363001866206,0,H,0.2266133453734248,-0.2879838665207813,0.412927093689261,1.1125262877621327,1.744506453401086,-1.7167811359686302
112,2025-01-05 15:00:00,0,11.323909740103385,1.631077301487355,-1.2606242529599159,1,J,0.3021322877640747,0.2998083522698998,0.7789456857928589,-0.11087512157073062,0.8883521251707256,-1.201983907913517
113,2025-01-05 16:00:00,0,10.586375598124432,2.4716606686488554,0.92414133816687,1,B,0.23915558327089137,1.0559482991645386,-0.2797399957633709,-1.445833350323651,0.060790426041506744,0.6258864206151515
114,2025-01-05 17:00:00,1,11.707749137401674,1.943857882611571,0.2238779879039613,0,D,0.47959247467207994,0.5658824886274059,0.014949948378332821,0.8358692051804404,-0.7222278998450719,-1.4927165836327374
115,2025-01-05 18:00:00,0,7.152877114852904,1.7876223746434554,-0.23995270894497958,0,I,0.16420743688580383,-1.233523943727563,-1.3442005045710366,0.12749721110954854,-0.542180655942867,2.196545365484519
116,2025-01-05 19:00:00,0,9.67680653014277,1.9123535792183475,-0.7470345141543177,0,C,0.6069651120934054,0.18290070161476676,0.9764784775887957,-0.17468430875888566,-0.4733949495145354,1.3585326772810884
117,2025-01-05 20:00:00,0,10.686556546806077,1.847482161167241,-0.03113921078832752,1,B,0.07361846222685636,0.022244738540560485,0.4496553930219073,-0.7886237405062054,0.09072195371155363,1.0222742710318142
118,2025-01-05 21:00:00,0,10.535106607950725,1.9741416058176038,0.29660996170927,1,F,0.3271690643675823,-0.42906859355599203,-0.9060141392142446,-0.7706894903870396,-0.060723686142304424,-0.09080167464305822
119,2025-01-05 22:00:00,0,10.965978725743534,2.432571538655409,-0.6907790034844099,0,E,0.28561938869028475,-0.6481052928923601,0.5488868241342082,0.13619681977902884,0.5171263659031641,-1.2278467897600636
120,2025-01-05 23:00:00,1,12.500698900230823,2.7810090974467356,2.0244699113297777,1,H,0.500429457954291,1.7475772393486444,-0.6791055267182441,-0.1282728041276721,-0.6652460845995711,-1.2250178258169027
121,2025-01-06 00:00:00,0,8.641924760365798,1.866474189036786,-0.7373670250286777,0,H,0.3015518319201784,-0.3903864813615635,0.6015577002075997,0.8890254327509254,0.16833099576497285,-0.35784469633514193
122,2025-01-06 01:00:00,1,12.884012669189993,2.5611200849740885,-1.7364454057527638,0,J,0.49702428400430904,-0.8459226371278078,1.9859351364700093,-2.0582217996220518,-0.9824775293403378,-0.7917688576174912
123,2025-01-06 02:00:00,1,12.21096055608062,2.0543274716329805,0.5904861851723695,1,I,0.1577002198111224,0.6371128328124404,0.23184605149623408,-0.10107590816401392,-0.5637211301240987,1.492603713684025
124,2025-01-06 03:00:00,1,11.418133792938704,2.3578856528204395,0.3019195114797572,1,H,0.20960370621712138,0.13062297726225314,-0.6186751128059582,1.4033014393774943,1.4898126812411305,-0.310836736897859
125,2025-01-06 04:00:00,0,9.353181178827038,2.1081339807479402,-0.38291345406453714,1,C,0.2506209503484098,-0.07581386630591783,-0.35523875824292844,0.5702364179132526,-0.5165832678273801,-0.4881646313505507
126,2025-01-06 05:00:00,1,12.451076456724644,2.165231742030585,0.8850703542294426,1,F,0.16822708254051122,0.7813018110504925,0.33054857492590883,-1.252257032595273,0.6360765382431331,0.00019560146671412638
127,2025-01-06 06:00:00,0,9.058319763108205,1.6740017466893804,0.7305595137044488,1,A,0.31562824565332603,0.48862541589268554,-0.33264979135696304,0.5455248024560989,1.1636137122635848,-0.7061445825877228
128,2025-01-06 07:00:00,1,12.13653707550864,2.7911640873636503,0.161376226293839,0,A,0.2113369715804525,0.3621900009510927,0.7228908761605413,-0.6600823992614615,-2.006459500636272,0.44523237431730156
129,2025-01-06 08:00:00,1,11.516891688799411,2.6997483759082948,2.3777749093381755,1,E,0.1645250452708712,0.9642004843914092,-1.7723151864805353,-0.7424354580706289,0.0353622272711366,-0.2921430349210029
130,2025-01-06 09:00:00,1,11.846848948253468,1.9271271833409744,-0.8365181755481382,1,J,0.24748116292392622,0.2836364238347902,1.4325798532064833,-0.7417402520678644,1.0688547457576827,0.6388458890507333
131,2025-01-06 10:00:00,1,10.989629617124196,2.3507269037292726,-0.19239711454353892,1,F,0.14078840904453727,-0.6169219490904727,-0.07530945116783191,-1.1899884797365095,1.9252198702813559,0.8383711366775105
132,2025-01-06 11:00:00,1,11.527900244086307,2.159322326155988,-0.45969824339887294,0,B,0.1472254721351199,-0.3622822284197235,0.026082493552874814,-0.27032636573461627,0.11065714898082583,2.162503717304685
133,2025-01-06 12:00:00,1,11.303215859222444,2.208409405043218,-0.5602024327392907,1,B,0.2746352112570981,-0.520972335304312,1.3262311907308417,0.22271693561176903,0.38626408224473496,-1.2900826447079095
134,2025-01-06 13:00:00,1,11.30999458396042,2.251296148779358,0.028037512393917514,1,C,0.5864904425066599,0.20972205697660057,1.0116535329295981,-0.4657521928354675,0.2759510308565211,0.537114721804451
135,2025-01-06 14:00:00,1,10.60144749983331,2.0949288787793696,0.20786971859980596,1,F,0.07678021318341012,-1.0779848942507055,-1.6950926920154654,-0.8463624178707629,-0.5251368548120465,0.10013819095457763
